train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
417590	His & Hers Black Forever Love Rings 7&5	1	Women/Jewelry/Rings		20.0	1	"Brand new Price firm Free shipping No trades I do bundle Bundle 2 or more items for 10% off ~Stainless Steel ~Black ion plating ~Men 6MM thick ~Women 4MM thick ~Engraved ""Forever Love"" Men size: 7 Women size: 5 Male sizes: 7/8/9/10 Female sizes: 5/6/7/8 ~Ring Box Included ~ ~Price is for both rings~ -Please read my profile for more info- NO HOLDS"
1450358	Free ship hourglass veil mineral primer	1	Beauty/Makeup/Face		10.0	1	Brand new in box 0.14oz Price is firm Fast shipping
287480	Victoria's Secret Pink Pullover, Size L	3	Women/Athletic Apparel/Shirts & Tops	Victoria's Secret	18.0	0	"Women's navy 'Pink University' pullover. Size large. Minimal pilling with no holes, stains or tears. Measures 22"" armpit to armpit; true to size. Washed and ready to wear!"
304286	Rainbow Riviera Sandals Sz 8	1	Women/Shoes/Sandals		18.0	0	Women's Sz 8. Some defects in the sandals as seen, wrinkled leather on the straps and a pen mark on the right sandal. These Rainbows have a thick sole.
1092198	Under Armour Boys T YXS/YSM	3	Kids/Boys (4+)/Top & T-shirts		10.0	0	Good used condition. Both shirts fit like youth small. Smoke free home
70005	Studded shorts	4	Women/Athletic Apparel/Shorts		21.0	0	It's 3 pair of shorts. There is a faux leather pair that were never worn, black denim pair is gently used and the ombré pair has a few defects such as missing 2 studs on the back but the studs can be easily replaced. The black denim and ombré pair are a 4 and the faux leather is a 6. All of the shorts are high waisted.
1243964	Michael Kors black backpack	1	Women/Women's Handbags/Backpack Style	Michael Kors	96.0	0	Brand new with tags Michael Kors backpack. Made of nylon with leather details . Gold tone hardware. Zipper closure. Leather top flat carrying handle with two adjustable shoulder straps. Exterior front zip pocket. Signature logo engraved detail in front. Flat base to provide upright structure. Signature lining made of polyester. Interior zip pocket Padded compartment for Laptop and tablet, two slip pockets . Interior slip pocket. Imported. Measurements: Bottom Width: 11.5 in Depth:5.5 in Height: 14 in Strap Length: 48 in Strap Drop: 22 in Handle Length: 9 in Handle Drop:2.5 in Weight: 1 lbs 5 oz
377082	15 Mixed Hosta Seeds	1	Home/Other/Other		7.0	0	This is a mixture of 15 seeds from my Hosta gardens. Easy to grow. Hardy perennial. Part shade to full shade only. We sell organic all natural seeds. We combine shipping. Free seeds ( of our choice) sent with your order. Be sure to see our other items.
287040	Wii Games	3	Electronics/Video Games & Consoles/Games	Nintendo	23.0	1	Excellent condition
601081	*NEW* Storybook Cosmetics Wand Brushes	1	Beauty/Tools & Accessories/Makeup Brushes & Tools		54.0	0	Authentic. Never used. Only taken out of the packaging for pictures. I've got proof of purchase. I bought for my cousin but she ended up purchasing a set herself so now there's 1 extra. This set of five magical eyeshadow brushes have cruelty-free synthetic bristles and gorgeous gun metal alloy handles. Each set includes a flat thick liner brush, tapered blending, flat long packing brush, flat shader, and a blending brush. They arrive in a custom velvet wand pouch for safe keeping.
471148	Tom's women's	1	Women/Shoes/Loafers & Slip-Ons	TOMS	41.0	0	Brand new, never worn! Women's size 9.5
220571	Stainless Steel Colander Heavy Weight	3	Home/Kitchen & Dining/Kitchen Utensils & Gadgets		5.0	1	Large Size Colander - Free Shipping
1442049	Scentsy lot	1	Home/Home Décor/Home Fragrance	Scentsy	27.0	1	Brand new Added on banana but bread Happy birthday Love story Fast shipping and small gifts
1058017	American apparel striped t shirt	2	Women/Tops & Blouses/T-Shirts	American Apparel	10.0	1	Grey and white stripes t shirt. American Apparel. Very comfy. Size small.
413156	Love ring	1	Women/Jewelry/Rings	Cartier	16.0	1	Size 6 Gold with crystals Writing on inside just says love and then some numbers
485883	FREE SHIP: Vector Calculus 4th edition	3	Other/Books/Science & Math		40.0	1	FREE SHIPPING: Vector calculus textbook, 4th ed, by Susan Jane Colley. In great, but used, condition. Originally [rm]+. Will be shipped by USPS media mail.
1228724	Roller ball play blocks toy	1	Kids/Toys/Baby & Toddler Toys		16.0	0	New in box Will ship quick
1014977	14 plastic minecraft figures	3	Kids/Toys/Action Figures & Statues		13.0	1	No description yet
56914	VGUC Baby Boden play set	3	Kids/Girls 0-24 Mos/One-Pieces		34.0	0	Great condition, no drier. Beautiful Baby Boden play set!
428488	New York and Company Earrings Set	1	Women/Jewelry/Earrings	New York & Company	10.0	1	These New York and Company Earrings are an adorable set! Never been worn Purchased with other jewelry pieces as I was trying to figure out which pair would match the best with an outfit. Perfect gift if you don't want to go in-store shopping! Original price was: [rm] as you can see in the photo and I've DISCOUNTED [rm]!
582556	Baking clay	1	Kids/Toys/Arts & Crafts		9.0	0	All sorts of color listed in photos. Yes you can bake with these and make all sorts of stuff.
727177	Elegance Floam & Strawberry Banana Cream	3	Kids/Toys/Arts & Crafts		11.0	0	Gorgeous stretchy clear sparkle floam. Very holdable and fun to play with. Included is 4oz of floam, 2 oz of slime and one bottle of slime activator.
1400000	nintendo ds	3	Electronics/Video Games & Consoles/Consoles	Nintendo	46.0	0	pink case extra stylus wrist straps
389806	Thrive women	1	Other/Daily & Travel items/Sports Nutrition		49.0	1	Month supply of women's pills
1281929	Calvin Klein NWOT	2	Women/Athletic Apparel/Pants, Tights, Leggings	Calvin Klein	34.0	0	Performance/sport/workout pants Very comfortable and stretchy These are brand new never worn
459185	3 clear glass wide candle holders vases	2	Home/Home Décor/Candles & Holders		10.0	0	"3 clear glass wide candle holders vases. Great as candy display jars as well. Used once. Like new. 4"" x 4 1/2""."
794269	42D Purple Lace Bra	1	Women/Underwear/Bras		8.0	0	Will bundle with other items to save on shipping
493856	Rae Dunn Teapot	1	Home/Kitchen & Dining/Coffee & Tea Accessories	Rae Dunn	54.0	0	Rae Dunn teapot. Brand new. Packaged with extra care.
657891	Lil Wayne T-Shirt	2	Women/Tops & Blouses/T-Shirts		6.0	1	Can be worn by women or men. Bought at a concert and wore once. Size large
384856	New XL Classic T & TC leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings	LuLaRoe	43.0	1	-shirt is new w/tags, leggings new in bag -XL Classic T is a polyester spandex blend -stretchy, hangs well, is not clingy -TC leggings fit 12-22 - free shipping - I'm not a consultant Tags: unicorn, rose, paisley, Disney, cat, dog, solid black, curlyQ, swirls, scroll, medallion, tiger, elephant, owl, leopard, camo, flamingo, Americana
1217179	Harley Davidson boys swimset	1	Kids/Boys 0-24 Mos/Swimwear		24.0	0	NWT boys Harley Davidson swimset. Set included lightweight jacket, sleeveless tank top and swim trunks. Size 6/9mos super cute!!
1077335	Nintendo Wii U Console Bundle	3	Electronics/Video Games & Consoles/Consoles		220.0	1	Up for sale is a Nintendo Wii U console with Smash Bros. BRAWL and Smash Bros. Wii u Plus a wiimote. Ready to Plug and play with all cords and attachments. Ships fast! Ships free!
170989	NEW Cricut Cartridge	1	Home/Home Décor/Home Décor Accents		12.0	0	New in pkg! Price is firm.
224613	Lularoe TC leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings	Independent	35.0	1	BNWT Made in Vietnam Black background
279969	FREESHIP Size14 Black Leather Jacket	2	Women/Coats & Jackets/Other	Ashley Stewart	15.0	1	Black Leather Jacket Size 14 Zipper broken seen in picture2, I pulled it over my head
1297598	7 pcs Blackheads Remover Face / Nose	1	Beauty/Skin Care/Face		6.0	1	The More You Buy, The More You Save! ♦️This is a Face Mask♦️ Remove Blackheads easily! Includes directions 5 for [rm] 7 for [rm] 10 for [rm] 15 for [rm] 20 for [rm] Ingredients: water, polyvinyl alcohol the daily dye, glycerol, propylene glycol, diazonium imidazolidinyl urea, iodopropynyl butyl, carbamate, glycol 7 pcs Blackheads Remover Face / Nose Blackheads & acne Tags: biore strips, pilatin, face mask, black heads, blackheads, acne
443905	Estée Lauder bundle	1	Beauty/Makeup/Face	Estee Lauder	12.0	1	Five samples Four travel bottles Gentle eye makeup remover All new and never been used
484021	Ed HARDY wallet	2	Women/Women's Accessories/Wallets	Ed Hardy	8.0	1	Never used ed HARDY wallet Metallic gold interior Free shipping All items are authentic
356284	Infant Formula	1	Kids/Feeding/Bottle-Feeding	Enfamil	10.0	1	Mom-to-mom (Compared to Enfamil) Infant formula through 12 months. NEVER opened. Expiration Dec 01 2018
298253	Silver & Black Tone Large Belt Bucket	3	Women/Women's Accessories/Belts		18.0	0	Very pretty
1386184	Size 3 Baby Shoe Bundle	3	Kids/Boys 0-24 Mos/Shoes	Carter's	9.0	1	Very cute baby shoes, very comfy & light weight. Worn a few times, but doesn't look like it. Blue shoes are by Carter's Size 3-6M Brown shoes are by JCPenney Size 3
406919	VS Sweats	2	Women/Athletic Apparel/Tracksuits & Sweats	PINK	21.0	0	Size medium Flared leg Worn once
119213	JUICY COUTURE White Linen Pants XS	2	Women/Pants/Linen	Juicy Couture	14.0	0	• classic button pockets on back • worn once • size P (XS)
477423	Kylie Holiday Makeup bag	1	Women/Women's Handbags/Cosmetic Bags		30.0	1	A medium-sized metallic makeup bag perfect for storing and carrying all of your favorite #KylieCosmetics products. This makeup bag is a limited edition holiday silver!
748236	NEW•LIMITED EDITION GOLD BAR HIGHLIGHTER	1	Beauty/Makeup/Face	Wet n Wild	12.0	1	New and sealed. Wet n wild limited edition.
594179	Kylie kyshadow	1	Beauty/Makeup/Makeup Palettes		20.0	1	New Kylie kyshadow makeup palette bronze. Shipping is fast and free!! Tracking # provided.
1317533	LeBron 12's	2	Men/Shoes/Athletic	Nike	79.0	0	LeBron 12's red, white and blue edition. Size 11 men's. Only worn twice.
1266722	Webkinz signature ON HOLD!!	3	Kids/Toys/Stuffed Animals & Plush	Ganz	86.0	0	Very cute. He's soft :) his tag says Winston.. if you have any questions feel free to ask :) I don't wanna sell him but I need the money
334919	Lululemon Duffel Bag	3	Men/Men's Accessories/Backpacks, Bags & Briefcases	Lululemon	49.0	0	Almost perfect condition Lululemon black duffel bag. Has one small imperfection which is highlighted in the photo. Gently used, you will love this bag!
727773	Lavender macaroon bath and body works	1	Beauty/Fragrance/Candles & Home Scents	Bath & Body Works	16.0	0	PLEASE READ BEFORE PURCHASING All items ship within 4 days All items come from a pet and smoke free home NO FREE SHIPPING I'm in a hurry to clean out my apartment so I can move for my job and to continue my education. However the apartment I'm moving into is much smaller, so I need to get rid of any unnecessary items I own before moving. I'm selling cheap just to make a little extra money to put towards school. I'm OPEN TO OFFERS, so feel free to make one :) I will bundle to save on shipping :) SHIPPING COSTS ARE NOT NEGOTIABLE I HAVE NO CONTROL OVER SHIPPING PRICES If you have any questions feel free to ask:) Please remember I am juggling school and a full time job so I might take a few hours to respond to you but I WILL respond! Thank you and happy shopping
520205	Old Navy the Rockstar 12 short NWOT	2	Women/Jeans/Boot Cut	Old Navy	15.0	1	These never fit so they've been hanging out in storage since last winter. Bundle with my other jeans this size to save on shipping! Old navy denim juniors petite women short inseam blue jeans
848084	Plus size pants	3	Women/Athletic Apparel/Pants, Tights, Leggings		13.0	0	Plus size pants...size 22w.. Stretchy material.. And super lite.. Color olive..
278844	Youth Sperry Top Slider for Amturk3	3	Kids/Girls (4+)/Accessories		13.0	0	Youth Sperry Top Slider size J13 (youth size 1) Excellent condition Daughter outgrew due to season
1036286	Kate spade NY KEYBOARD FOLIO IPAD AIR2	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		40.0	0	Kate spade NY KEYBOARD FOLIO IPAD AIR 2 Color : black/cream Brand new in box
599662	Sparkly Brown Boho hobo purse	3	Women/Women's Handbags/Hobo		8.0	0	Can button up to have two different styles Brown with gold glitter One little green makeup stain on inside other than that mint condition . Has one zipper pocket inside And 2 phone size pockets Boho purse
224380	Galaxy S7 Case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		7.0	1	Precisely designed for Samsung Galaxy S7 [Does not fit Samsung Galaxy S7 Edge]Made of Premium soft thermoplastic polyurethane (TPU) and scratch-resistant polycarbonate (PC),comfortable grip; resistant to shock, tear, scratch, slip and dust accumulationDesigned to perfectly fit your phone and allows full access to all ports, buttons and features of your phoneFULL DEGREE OF PROTECTION:Front raised edges recess your screen to protect it when placed face down; Anti-slip properties gives your more grip on surfacesEasy to snap-on/disassemble design perfect for installation, lightweight ultra slim design without bulky feel
1037837	Red strappy one piece swimsuit	1	Women/Swimwear/One-Piece		15.0	1	Very cute strappy one piece swimsuit. Brand new. Sanitation liner still inside. Size medium.
609819	Half slip maxi	2	Women/Dresses/Full-Length		23.0	0	Pretty black maxi dress with half slip underneath Sizing- I am currently a 10/12, medium/Large, with a 36DDD bust and 5'3 tall. However every item is made differently and I've personally been known to buy and wear sizes S-XL or 10-14 based on the fit of an item. Please look carefully at how an item fits me and ask any necessary questions. Returns cannot be made for sizing. 5.00 off bundles of 45.00 or more. Free Shipping on orders of 60.00 or more! Please do not take advantage of my kindness and remember a request to hold is a promise to buy within 24 hours
107238	15 custom stickers	2	Kids/Toys/Arts & Crafts		6.0	1	No description yet
283964	Large Poof cardigan!	2	Women/Sweaters/Cardigan		11.0	0	Size large! From poof! Aztec upper half design! Lower half plain gray! Long sleeve! Hood! BUNDLE AND SAVE!
997768	Cactus Succulent Pots	1	Home/Home Décor/Home Décor Accents		20.0	1	"These are 3"" x 3"" and the perfect decor for your home or office. Pick from the colors above ! All six for [rm] Bc of addition to bundle + addition few more clippings"
1275850	Lularoe Planets	1	Women/Athletic Apparel/Pants, Tights, Leggings		40.0	1	BNWT OS Planets Hard to find vintage print!
485557	Leggings for Hobbesej	4	Women/Athletic Apparel/Pants, Tights, Leggings		5.0	1	For Hobbesej
950625	Sims 3	3	Electronics/Video Games & Consoles/Games	Nintendo	7.0	1	This Nintendo Wii game has been tested and is in good condition. Please check out our store to find more NES, SNES, N64 , GameCube, Wii, Sega PlayStation and much more! The more you buy the more you save! Let's bundle!
281508	The Huntsman Winter's	1	Electronics/Media/Blu-Ray		12.0	1	Brand new, unopened. Blu-Ray + DVD + Digital HD.
1101345	Doterra Essential Oil Blend	1	Other/Daily & Travel items/Health Care		11.0	1	New unopened 15ml essential oil blend Will combine and discount, just ask
658027	BKE Jeans	3	Women/Jeans/Slim, Skinny	BKE	11.0	0	No description yet
843311	Hold For Debra	1	Beauty/Bath & Body/Bath		26.0	0	So White and Love Apple
8646	Beauty Killer palette	1	Beauty/Makeup/Makeup Palettes		33.0	1	New- never used! Thought i would get into eyeshadow sooner but i need more specific colors. Totally authentic! i can track down the order confirmation from the site if you need. Also down to match for the modern renaissance palette or morphe 35o !!!
